,Frame,Time (Seconds),X,Y,Z,W,X.1,Y.1,Z.1,X.2,Y.2,Z.2,X.3,Y.3,Z.3,X.4,Y.4,Z.4,X.5,Y.5,Z.5,X.6,Y.6,Z.6,X.7,Y.7,Z.7,X.8,Y.8,Z.8,X.9,Y.9,Z.9,X.10,Y.10,Z.10,X.11,Y.11,Z.11,X.12,Y.12,Z.12,X.13,Y.13,Z.13,X.14,Y.14,Z.14,X.15,Y.15,Z.15,X.16,Y.16,Z.16,X.17,Y.17,Z.17,X.18,Y.18,Z.18,X.19,Y.19,Z.19,X.20,Y.20,Z.20
214,214,1.783,9.7e-05,2.6e-05,-0.000265,1.0,-52.250759,69.440826,33.003651,-51.78685,71.72496,68.750969,-51.80468,67.188438,68.906898,-52.69622,67.066338,-2.913985,-52.71529,71.7836,-2.729273,-51.777374,71.737251,68.740845,-51.81353,67.177246,68.903282,-52.687294,67.08548,-2.911155,-52.726067,71.760002,-2.71666,-62.667763,84.608444,33.779305,-59.47167628,62.65618836,50.11758274,-53.714836,73.383713,50.55381,-55.778294,73.728561,17.744093,-59.343357,77.280655,39.737034,-61.995461,85.488106,50.60157,-50.763329,71.61541,27.817928,-56.83812,60.249763,33.272396,-56.496059,60.617691,17.101997,-65.300407,84.863548,18.181946,,,
215,215,1.791,0.0001,3.9e-05,-0.000239,1.0,-52.250134,69.440536,33.004292,-51.785397,71.724487,68.75161,-51.802986,67.187965,68.907509,-52.696426,67.066223,-2.91335,-52.715736,71.783485,-2.728611,-51.776833,71.736046,68.742546,-51.810879,67.177628,68.904427,-52.688313,67.08493,-2.911567,-52.725826,71.759682,-2.716376,-62.742878,84.552834,33.74181,-59.32971622,62.34889847,50.09875734,-53.699333,73.399887,50.530453,-55.681683,73.754654,17.717278,-59.365398,77.263626,39.697784,-62.08667,85.40934,50.559563,-50.711472,71.568642,27.803072,-56.561653,59.987839,33.255348,-56.205143,60.403042,17.057549,-65.328278,84.785858,18.146271,,,
216,216,1.8,9.2e-05,2.3e-05,-0.000131,1.0,-52.253384,69.439384,33.004494,-51.790283,71.723999,68.751785,-51.806896,67.187477,68.907768,-52.698009,67.0644,-2.91312,-52.718342,71.781662,-2.72845,-51.781696,71.738907,68.742973,-51.814491,67.174652,68.905525,-52.690228,67.082146,-2.912737,-52.728588,71.757797,-2.715924,-62.848709,84.469727,33.697613,-59.19372486,62.03700257,50.08031881,-53.674816,73.42836,50.507576,-55.589134,73.794914,17.667597,-59.413708,77.247665,39.668457,-62.168152,85.322914,50.527054,-50.658237,71.515259,27.784454,-56.148911,59.721989,33.216805,-55.838947,60.114689,16.997177,-65.366608,84.690895,18.113495,,,
217,217,1.808,9.1e-05,1.9e-05,1e-05,1.0,-52.255474,69.437675,33.005314,-51.793297,71.722481,68.752609,-51.808632,67.185951,68.908592,-52.699162,67.062515,-2.912301,-52.720821,71.77977,-2.727643,-51.78392,71.73513,68.743011,-51.816803,67.175148,68.906631,-52.690941,67.079468,-2.911325,-52.731293,71.757713,-2.715593,-62.945183,84.370491,33.668865,-59.06050919,61.72894658,50.0585572,-53.655033,73.457268,50.480576,-55.498474,73.830986,17.635689,-59.457993,77.245049,39.645298,-62.235115,85.251709,50.487488,-50.617767,71.468391,27.768341,-55.774086,59.459412,33.180019,-55.442024,59.848709,16.948488,-65.413132,84.609375,18.067427,,,
218,218,1.816,0.000101,3e-05,2e-06,1.0,-52.254723,69.437424,33.005238,-51.791775,71.721497,68.752571,-51.807171,67.184967,68.908463,-52.699184,67.062996,-2.91242,-52.720772,71.780243,-2.727661,-51.781933,71.733841,68.743027,-51.815952,67.17424,68.905838,-52.690434,67.080589,-2.910979,-52.731792,71.757637,-2.715325,-63.022594,84.268288,33.647293,-58.90875706,61.45395494,50.04184348,-53.635494,73.498009,50.459839,-55.395199,73.873413,17.605581,-59.514122,77.234268,39.621536,-62.319786,85.161797,50.450089,-50.581039,71.431587,27.755371,-55.318428,59.225018,33.147205,-55.004566,59.581184,16.9179,-65.456024,84.543976,18.022165,,,
219,219,1.825,0.000102,2.9e-05,-0.000133,1.0,-52.251904,69.438828,33.004547,-51.788353,71.72271,68.751884,-51.804985,67.18618,68.907761,-52.696983,67.064583,-2.913111,-52.717297,71.781845,-2.728346,-51.77914,71.734154,68.741661,-51.81361,67.175728,68.904701,-52.688263,67.083893,-2.910367,-52.727871,71.757996,-2.716088,-63.104462,84.127106,33.607327,-58.7797277,61.15723912,50.01712955,-53.621994,73.540619,50.429176,-55.307388,73.915886,17.578638,-59.574215,77.233543,39.584522,-62.405575,85.06881,50.413937,-50.541653,71.38945,27.742147,-54.745686,58.972107,33.135033,-54.44503,59.288227,16.921633,-65.485931,84.477287,17.974468,,,
220,220,1.833,0.000111,2.9e-05,-0.000293,1.0,-52.250935,69.440231,33.003193,-51.786674,71.723312,68.750572,-51.804756,67.18679,68.906372,-52.696754,67.066788,-2.914515,-52.715553,71.784058,-2.72966,-51.777584,71.735153,68.741386,-51.813103,67.176239,68.903175,-52.688313,67.085518,-2.912732,-52.726109,71.760124,-2.717163,-63.174812,83.990738,33.578423,-58.686512,60.915428,50.000278,-53.608887,73.597183,50.408268,-55.24395,73.949768,17.56109,-59.608765,77.239357,39.565571,-62.459435,84.993568,50.383141,-50.510426,71.347908,27.726873,-54.185581,58.765995,33.127327,-53.882866,59.036922,16.953358,-65.508339,84.421684,17.950251,,,
221,221,1.841,0.000105,2.9e-05,-0.000273,1.0,-52.251961,69.44014,33.003601,-51.787777,71.723671,68.750954,-51.805676,67.187141,68.906807,-52.697701,67.066246,-2.914077,-52.71669,71.783508,-2.729282,-51.777954,71.736099,68.741173,-51.81459,67.17614,68.903595,-52.688629,67.084412,-2.912019,-52.727921,71.760521,-2.716635,-63.223392,83.869408,33.545479,-58.042091,60.235058,50.109535,-53.598572,73.635414,50.386883,-55.181671,73.981255,17.545805,-59.619965,77.237991,39.546257,-62.54533,84.905136,50.351135,-50.477028,71.302261,27.707657,-53.615868,58.606808,33.14452,-53.251171,58.828915,17.005692,-65.52037,84.381386,17.93701,,,
222,222,1.85,0.000104,3.2e-05,-0.000145,1.0,-52.254593,69.439247,33.004997,-51.790798,71.723,68.752342,-51.807533,67.186478,68.908203,-52.699924,67.06514,-2.912667,-52.720123,71.782394,-2.72789,-51.780922,71.735268,68.742523,-51.816525,67.175537,68.905357,-52.690876,67.084084,-2.910147,-52.731007,71.759193,-2.716386,-63.292152,83.753281,33.519806,-57.032673,59.507858,50.25301,-53.587894,73.646233,50.354599,-55.121296,73.986397,17.535957,-59.609558,77.213646,39.518074,-62.634884,84.812309,50.310528,-50.447254,71.250359,27.689606,-52.972729,58.493889,33.157219,-52.560593,58.609859,17.071108,-65.528214,84.347847,17.925375,,,
223,223,1.858,0.000102,3.2e-05,-0.00011,1.0,-52.256203,69.438095,33.004665,-51.792568,71.722015,68.751999,-51.808983,67.185486,68.907883,-52.701366,67.063812,-2.912986,-52.721893,71.781075,-2.728227,-51.783707,71.733925,68.742111,-51.817204,67.174698,68.904701,-52.693069,67.083107,-2.910428,-52.731941,71.757187,-2.71605,-63.333267,83.669373,33.488346,-55.981522,58.950417,50.379215,-53.584606,73.648026,50.330627,-55.072994,73.968788,17.511209,-59.603794,77.180496,39.497231,-62.706333,84.741127,50.274349,-50.417191,71.208443,27.67354,-52.451813,58.390774,33.175838,-51.918083,58.46653,17.124767,-65.527374,84.316376,17.913595,,,
224,224,1.866,0.000103,3.5e-05,-0.000195,1.0,-52.254433,69.437637,33.00502,-51.790173,71.721359,68.752357,-51.807362,67.18483,68.908226,-52.700241,67.06356,-2.912643,-52.719963,71.780823,-2.72786,-51.780396,71.733597,68.742744,-51.816147,67.17411,68.90535,-52.691429,67.081192,-2.911098,-52.731049,71.758163,-2.715198,-63.348103,83.591103,33.457417,-54.856617,58.41148,50.409008,-53.588379,73.647156,50.308067,-55.024315,73.934967,17.486473,-59.607296,77.146347,39.471699,-62.770939,84.675751,50.243008,-50.383747,71.164467,27.653975,-51.911705,58.332928,33.167793,-51.359322,58.319401,17.209694,-65.517891,84.296814,17.90423,,,
225,225,1.875,8.9e-05,2.3e-05,-0.000274,1.0,-52.252449,69.439682,33.003658,-51.788689,71.72438,68.750938,-51.806595,67.187859,68.906937,-52.697765,67.064613,-2.913949,-52.716751,71.781883,-2.729306,-51.778828,71.735672,68.742363,-51.815807,67.177597,68.903404,-52.688343,67.082504,-2.912191,-52.728428,71.759232,-2.71705,-63.355499,83.541504,33.431118,-53.520004,57.91592,50.376163,-53.588249,73.612625,50.275295,-54.969711,73.875496,17.451929,-59.607471,77.10347,39.44685,-62.853676,84.599754,50.205811,-50.349243,71.102272,27.639412,-51.383644,58.228569,33.170879,-50.524742,58.341961,17.27293,-65.509262,84.280327,17.893213,,,
226,226,1.883,9.6e-05,1.3e-05,-0.000219,1.0,-52.251595,69.439659,33.003414,-51.788818,71.723923,68.75074,-51.806229,67.187401,68.906677,-52.695919,67.065033,-2.914229,-52.71542,71.782303,-2.729529,-51.778839,71.737114,68.741501,-51.81514,67.175888,68.904099,-52.686928,67.082489,-2.912782,-52.726643,71.760086,-2.717734,-63.349438,83.524132,33.409863,-52.275311,57.702808,50.252758,-53.592045,73.561501,50.244904,-54.930542,73.815514,17.422752,-59.590385,77.054993,39.422291,-62.920891,84.532578,50.171131,-50.312614,71.056892,27.622959,-50.90699,58.198513,33.147587,-49.874825,58.361477,17.293762,-65.504112,84.267632,17.879183,,,
227,227,1.891,0.000106,3e-05,-0.000102,1.0,-52.251781,69.439812,33.003704,-51.788311,71.723434,68.75106,-51.804661,67.186905,68.906906,-52.696777,67.065826,-2.91397,-52.717377,71.783081,-2.729168,-51.778908,71.73584,68.741417,-51.813244,67.175903,68.903625,-52.688061,67.083946,-2.912024,-52.728199,71.760086,-2.71641,-63.339119,83.515221,33.389942,-51.08567,57.62289,50.027699,-53.603703,73.496475,50.225056,-54.886227,73.741028,17.392601,-59.561993,76.992966,39.394173,-62.962341,84.471985,50.145805,-50.27858,71.001907,27.603727,-50.461517,58.164471,33.167942,-49.265266,58.385098,17.350451,-65.497299,84.259209,17.862881,,,
228,228,1.899,0.000101,2.3e-05,-0.000268,1.0,-52.254082,69.438683,33.003822,-51.790375,71.722496,68.751167,-51.808228,67.185966,68.907059,-52.699345,67.064514,-2.913845,-52.718388,71.781769,-2.729085,-51.780258,71.735146,68.741455,-51.81715,67.175079,68.904579,-52.690559,67.083145,-2.912343,-52.729572,71.757622,-2.716782,-63.329964,83.504723,33.369591,-50.075809,57.535423,49.799675,-53.636169,73.413887,50.210999,-54.823174,73.673592,17.363739,-59.539856,76.932617,39.3703,-62.996628,84.411659,50.122009,-50.255871,70.955948,27.589439,-50.044502,58.164467,33.182938,-48.566467,58.456177,17.331644,-65.488792,84.248154,17.843967,,,
229,229,1.908,0.0001,2.4e-05,-0.000224,1.0,-52.254986,69.438011,33.004742,-51.791389,71.721916,68.752075,-51.808853,67.185387,68.907967,-52.70013,67.063736,-2.912915,-52.719582,71.781006,-2.728167,-51.780861,71.734619,68.742249,-51.818127,67.174477,68.905556,-52.690769,67.082306,-2.911234,-52.731441,71.757126,-2.716062,-63.324146,83.489594,33.347492,-48.895641,57.576759,49.544636,-53.710808,73.290688,50.207417,-54.753338,73.587914,17.34462,-59.523708,76.852516,39.352272,-63.049667,84.339462,50.096661,-50.231247,70.918114,27.578533,-49.603321,58.141373,33.155571,-48.033749,58.478973,17.329823,-65.477661,84.24321,17.823019,,,
230,230,1.916,9.5e-05,3.2e-05,-0.000261,1.0,-52.25399,69.439186,33.004147,-51.789646,71.723465,68.751457,-51.807434,67.186943,68.907394,-52.699894,67.064545,-2.913478,-52.718998,71.781807,-2.728784,-51.779842,71.735146,68.741623,-51.816566,67.176384,68.903732,-52.690548,67.082764,-2.911479,-52.73077,71.758339,-2.715085,-63.316185,83.476776,33.332207,-47.869026,57.792316,49.396877,-53.755932,73.189941,50.216259,-54.702534,73.512367,17.319221,-59.500504,76.814415,39.310963,-63.079124,84.274963,50.073959,-50.229843,70.913147,27.537655,-49.214371,58.125431,33.117317,-47.494743,58.546799,17.290173,-65.469345,84.2379,17.800158,,,
231,231,1.925,8.9e-05,2.4e-05,-0.000385,1.0,-52.252151,69.44001,33.003609,-51.787865,71.724571,68.750893,-51.806778,67.188057,68.906891,-52.698009,67.065086,-2.913997,-52.71595,71.782356,-2.729356,-51.777809,71.735527,68.741409,-51.81588,67.178383,68.904488,-52.688778,67.083138,-2.912498,-52.727688,71.75901,-2.71716,-63.299728,83.459656,33.311272,-46.921253,58.036995,49.295147,-53.779995,73.075325,50.21125,-54.661518,73.467438,17.299252,-59.495884,76.76461,39.276154,-63.108315,84.199188,50.05505,-50.207104,70.908051,27.512539,-48.784935,58.111477,33.06654,-46.879128,58.686405,17.267958,-65.465332,84.230125,17.775976,,,
232,232,1.933,9.5e-05,1.9e-05,-0.000201,1.0,-52.250843,69.440941,33.003105,-51.787724,71.725235,68.75042,-51.80497,67.188713,68.906364,-52.695507,67.066284,-2.914527,-52.715183,71.783546,-2.729827,-51.778358,71.73703,68.740074,-51.813282,67.17849,68.904236,-52.686901,67.084946,-2.912936,-52.726246,71.759094,-2.717079,-63.272579,83.441887,33.293308,-46.194736,58.277565,49.234711,-53.786808,72.977325,50.188034,-54.632957,73.456116,17.280483,-59.489517,76.725937,39.242794,-63.132458,84.141815,50.041599,-50.176739,70.890549,27.505966,-48.433659,58.132587,33.069942,-46.393387,58.815098,17.297392,-65.454796,84.216156,17.751381,,,
233,233,1.941,9.9e-05,3.1e-05,-0.000179,1.0,-52.251453,69.440506,33.003517,-51.787579,71.724586,68.750839,-51.804626,67.188057,68.906746,-52.696865,67.066063,-2.914122,-52.716743,71.783325,-2.729392,-51.7784,71.736092,68.740601,-51.812988,67.177826,68.904282,-52.688454,67.08474,-2.911941,-52.727135,71.759819,-2.717263,-63.258804,83.417938,33.27726,-45.464504,58.573902,49.213699,-53.801201,72.934883,50.164406,-54.606224,73.469315,17.257162,-59.484291,76.692192,39.223492,-63.158859,84.090195,50.036568,-50.164181,70.872955,27.482553,-48.04454,58.189671,33.070011,-45.924591,58.999271,17.285833,-65.445671,84.209145,17.725845,,,
234,234,1.95,0.000108,4.1e-05,-0.000331,1.0,-52.254189,69.438965,33.003811,-51.788921,71.722198,68.751167,-51.807339,67.185677,68.90699,-52.701031,67.065361,-2.913871,-52.719475,71.782631,-2.729049,-51.779747,71.733803,68.741234,-51.815788,67.175308,68.90377,-52.692478,67.083282,-2.912038,-52.730221,71.759613,-2.715722,-63.250679,83.390778,33.253773,-44.697716,58.961479,49.234219,-53.805984,72.931709,50.127041,-54.572933,73.48999,17.240801,-59.481667,76.66774,39.203472,-63.17976,84.031258,50.023628,-50.150013,70.849838,27.456478,-47.52367,58.288498,33.056717,-45.428909,59.285198,17.321589,-65.434219,84.192398,17.697084,,,
235,235,1.958,8.7e-05,3e-05,-0.000313,1.0,-52.254494,69.437798,33.004448,-51.790058,71.722565,68.751717,-51.808323,67.18605,68.907722,-52.700489,67.062653,-2.913144,-52.719097,71.779922,-2.728519,-51.780487,71.734993,68.741776,-51.817078,67.175018,68.904266,-52.691513,67.081062,-2.911149,-52.73037,71.756271,-2.715111,-63.250999,83.3722,33.239178,-44.101025,59.348995,49.263916,-53.79718,72.934433,50.101765,-54.535168,73.507919,17.225348,-59.47665,76.651962,39.187069,-63.18652,83.981903,50.012505,-50.136852,70.822983,27.431381,-47.128052,58.349018,33.003746,-45.042313,59.575336,17.368404,-65.420952,84.180809,17.676367,,,
236,236,1.966,9.5e-05,3e-05,-0.000193,1.0,-52.253078,69.438293,33.004898,-51.789207,71.722618,68.752205,-51.806377,67.186096,68.908142,-52.698498,67.063606,-2.91273,-52.718246,71.780869,-2.728027,-51.779156,71.735252,68.741318,-51.815285,67.175125,68.905716,-52.689518,67.081741,-2.910587,-52.729435,71.757858,-2.715401,-63.254784,83.345024,33.225212,-43.584507,59.740032,49.306236,-53.777802,72.932999,50.076221,-54.472889,73.532555,17.212029,-59.47044,76.635185,39.169907,-63.192051,83.932518,50.000988,-50.124802,70.805313,27.416224,-46.792953,58.411819,32.953819,-44.704372,59.807152,17.372246,-65.409233,84.164116,17.660212,,,
237,237,1.975,0.000115,3.8e-05,-1.9e-05,1.0,-52.249886,69.439735,33.003979,-51.786232,71.722816,68.751366,-51.801826,67.186287,68.907127,-52.695053,67.066299,-2.913731,-52.716434,71.783546,-2.72885,-51.777763,71.734894,68.740479,-51.809494,67.175621,68.904587,-52.687283,67.084419,-2.911499,-52.726044,71.760681,-2.716066,-63.26442,83.314346,33.212234,-43.06768,60.195076,49.34108,-53.763771,72.928246,50.049191,-54.420609,73.552849,17.191748,-59.463238,76.612198,39.152443,-63.190174,83.880707,49.991791,-50.100452,70.785339,27.414789,-46.358784,58.523155,32.908058,-44.396275,60.033424,17.433958,-65.394226,84.140488,17.638817,,,
238,238,1.983,0.000103,4.3e-05,-0.000171,1.0,-52.250546,69.441002,33.003826,-51.785862,71.724792,68.75116,-51.802834,67.188271,68.907036,-52.696777,67.066849,-2.913827,-52.716721,71.784111,-2.729052,-51.776833,71.73687,68.741669,-51.810837,67.177849,68.904671,-52.688831,67.084663,-2.912859,-52.726971,71.760605,-2.716339,-63.284119,83.285454,33.199112,-42.687668,60.588379,49.376698,-53.76749,72.912369,50.036293,-54.381012,73.568871,17.174063,-59.459732,76.583122,39.139336,-63.183849,83.841667,49.985069,-50.090622,70.771523,27.402479,-46.027927,58.640244,32.847099,-44.16473,60.212536,17.450315,-65.381432,84.114487,17.615505,,,
239,239,1.991,9.9e-05,3.4e-05,-0.000447,1.0,-52.251823,69.440895,33.003353,-51.78651,71.724716,68.750679,-51.805984,67.188194,68.906578,-52.698719,67.066704,-2.914286,-52.716076,71.783981,-2.729553,-51.777225,71.73613,68.740677,-51.814728,67.177788,68.902847,-52.689785,67.084938,-2.912183,-52.727283,71.760551,-2.715648,-63.308651,83.258942,33.17963,-42.388737,60.945351,49.370338,-53.775723,72.892525,50.025093,-54.344604,73.562981,17.156843,-59.459572,76.535843,39.124794,-63.178455,83.796181,49.977085,-50.079613,70.751434,27.386406,-45.650803,58.803642,32.786274,-43.962814,60.36824,17.425697,-65.369102,84.084778,17.595894,,,
240,240,2.0,0.000105,3.6e-05,-0.000341,1.0,-52.253513,69.438972,33.004295,-51.788582,71.722458,68.751648,-51.807095,67.185936,68.907501,-52.70002,67.065109,-2.913374,-52.718365,71.782372,-2.728581,-51.778992,71.734184,68.741455,-51.815849,67.175491,68.904755,-52.690887,67.083862,-2.911207,-52.729778,71.758484,-2.715975,-63.334358,83.239738,33.158524,-42.067917,61.307072,49.331245,-53.790646,72.864075,50.009369,-54.311268,73.555931,17.138199,-59.469559,76.473152,39.103168,-63.160549,83.749977,49.969913,-50.064903,70.731232,27.369165,-45.256557,59.00103,32.7621,-43.781193,60.506153,17.357153,-65.352898,84.053574,17.569429,,,
241,241,2.008,9.5e-05,3.1e-05,-0.000241,1.0,-52.253239,69.438133,33.005157,-51.789093,71.722389,68.752464,-51.806702,67.185867,68.908401,-52.69894,67.063515,-2.912468,-52.718235,71.780785,-2.727768,-51.778954,71.734657,68.743011,-51.815605,67.175346,68.906273,-52.689922,67.080322,-2.911634,-52.729912,71.758614,-2.715313,-63.348824,83.2304,33.142345,-41.832119,61.591522,49.278957,-53.808796,72.834526,49.999908,-54.294579,73.532959,17.131086,-59.479259,76.415787,39.09634,-63.149548,83.707466,49.964603,-50.053207,70.716682,27.35681,-44.953827,59.178032,32.75592,-43.674759,60.57296,17.294846,-65.343185,84.024689,17.543428,,,
242,242,2.016,9.9e-05,2.9e-05,-0.000127,1.0,-52.252888,69.438202,33.005932,-51.789391,71.722321,68.753258,-51.805962,67.185799,68.909164,-52.697922,67.063721,-2.911714,-52.718288,71.780983,-2.726978,-51.778812,71.734779,68.742577,-51.81501,67.175316,68.907867,-52.689098,67.081169,-2.909973,-52.729218,71.759117,-2.715933,-63.352268,83.219078,33.120903,-41.628872,61.834572,49.26527,-53.8307,72.79686,49.987499,-54.286587,73.499825,17.114588,-59.491497,76.367607,39.08374,-63.118343,83.675888,49.957867,-50.039631,70.70903,27.344481,-44.659336,59.347267,32.736134,-43.594521,60.602795,17.200153,-65.339119,84.007355,17.529264,,,
243,243,2.024,0.000104,4.4e-05,-0.000171,1.0,-52.25135,69.440346,33.004406,-51.786591,71.724014,68.75174,-51.803558,67.187485,68.907593,-52.697651,67.066315,-2.913246,-52.717609,71.783569,-2.728462,-51.777481,71.736168,68.742332,-51.811783,67.176804,68.904747,-52.689404,67.084038,-2.911866,-52.72802,71.760681,-2.715803,-63.34864,83.201393,33.105057,-41.459614,62.026085,49.273361,-53.846233,72.76223,49.9772,-54.28138,73.465691,17.09985,-59.495579,76.321236,39.06926,-63.090481,83.645271,49.952793,-50.027645,70.703354,27.33205,-44.377834,59.51284,32.756977,-43.543358,60.617279,17.082443,-65.335068,83.984985,17.511492,,,
244,244,2.033,0.0001,2.9e-05,-0.000223,1.0,-52.250717,69.440804,33.003674,-51.786793,71.724747,68.751015,-51.804245,67.188225,68.906906,-52.696194,67.066505,-2.913982,-52.715652,71.78376,-2.729234,-51.77747,71.736893,68.741318,-51.812637,67.177513,68.90448,-52.687824,67.086075,-2.911705,-52.725826,71.759544,-2.718047,-63.330723,83.169159,33.081753,-41.317142,62.206478,49.295567,-53.86998,72.716835,49.960339,-54.278244,73.417923,17.078995,-59.498882,76.274368,39.056625,-63.067127,83.610527,49.950058,-50.019176,70.700851,27.318975,-44.128883,59.679298,32.776577,-43.542702,60.597664,16.953678,-65.331703,83.955299,17.494514,,,
245,245,2.041,0.000104,2.3e-05,-6.5e-05,1.0,-52.2519,69.439667,33.003883,-51.789124,71.723488,68.751236,-51.805134,67.186958,68.907097,-52.696198,67.065491,-2.913794,-52.717155,71.782745,-2.729011,-51.779984,71.737389,68.741112,-51.813255,67.174873,68.904312,-52.68811,67.083817,-2.911427,-52.72686,71.760292,-2.717377,-63.307552,83.142548,33.070648,-41.231949,62.353294,49.308998,-53.886349,72.691841,49.945663,-54.2822,73.377159,17.059656,-59.51001,76.229958,39.04237,-63.04604,83.581932,49.947529,-50.009377,70.705574,27.30695,-43.92392,59.828197,32.797756,-43.571136,60.530102,16.831667,-65.323532,83.921646,17.480204,,,
