Format Version,1.23,Take Name,Take 2023-10-19 07.20.41 PM,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2023-10-19 07.20.42.493 下午,Capture Start Frame,2394878,Total Frames in Take,2002,Total Exported Frames,2002,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global,,,,,,,,
1537,12.808,73.665451,1212.35376,85.233589,79.863129,998.712463,55.423092,104.65493,1303.992798,83.038162,-58.484528,1324.07251,92.924118,97.121109,1084.06604,47.741215,-62.092484,1181.16272,84.26265,-73.498756,1021.847961,84.162811,242.068665,1001.393433,63.924061,252.945877,1165.377808,48.756714,265.845734,1304.290161,70.72258
1538,12.816,73.602318,1211.411621,89.866821,80.309029,997.162109,66.745285,104.538612,1302.966675,85.728485,-58.872795,1323.318481,95.359489,97.762886,1081.578003,56.208481,-62.516674,1179.632568,92.065437,-73.09523,1020.51532,100.056442,242.516281,999.71582,74.151703,253.297836,1163.47522,56.763798,265.636993,1303.210571,73.029083
1539,12.824,73.66671,1210.609741,94.477196,80.760826,995.769531,77.884232,104.344727,1302.129761,88.009285,-58.814362,1322.580811,97.400711,98.971489,1079.449463,64.498444,-63.1506,1178.50769,100.039268,-72.271805,1019.747009,115.453407,242.967865,998.513123,84.379204,253.786896,1161.516846,64.890488,265.286865,1302.193237,75.237877
1540,12.833,73.754074,1209.876465,99.301308,81.221825,994.435913,90.144775,104.228683,1301.109131,90.659103,-58.945942,1321.824829,99.78566,100.406143,1077.315796,73.651169,-63.751251,1177.331299,108.896141,-71.555901,1019.501587,132.437943,243.386856,997.457764,95.716492,254.213959,1159.64502,73.88707,265.054596,1301.186279,77.594742
1541,12.841,73.824875,1209.203857,103.396484,81.712334,993.577881,100.963852,104.037888,1300.306763,92.680923,-58.90266,1321.030151,101.657799,101.534973,1075.673828,81.857437,-64.383522,1176.713257,116.557777,-70.426514,1020.060547,146.78125,243.785553,996.731689,105.827362,254.46817,1158.414185,81.417786,264.77298,1300.320435,79.377579
1542,12.849,73.823975,1208.586914,107.09668,82.201035,992.961853,111.615288,103.974617,1299.516602,94.722343,-59.360558,1320.223145,103.419991,102.67234,1074.105469,90.083702,-64.937866,1176.255737,124.180252,-69.27803,1021.013977,160.519653,244.218933,996.4245,115.754814,255.199493,1157.320679,88.337166,264.515564,1299.569214,81.092903
1543,12.858,73.986488,1207.950439,111.04377,82.742462,992.591858,123.229263,103.766678,1298.781128,96.555092,-59.437107,1319.30896,105.260063,103.380898,1072.710938,99.314491,-65.488091,1176.143311,132.259689,-68.073204,1022.877441,175.612228,244.813599,996.241577,126.719368,255.757034,1156.253906,95.986946,264.424103,1298.616455,82.847176
1544,12.866,74.119965,1207.360962,114.343002,83.188652,992.453369,133.355835,103.71154,1298.140503,98.114594,-59.86454,1318.536499,106.941879,103.773232,1071.485596,107.069229,-65.800179,1176.294189,139.082108,-66.527946,1024.916992,188.871704,245.28067,996.55365,136.693542,256.185425,1155.300537,102.548805,264.071472,1297.684204,84.333878
1545,12.875,74.192787,1206.606201,117.86084,83.724289,992.611084,144.494293,103.688164,1297.370483,99.823082,-60.033871,1317.696289,108.588921,103.926414,1070.577637,115.453056,-65.94381,1176.529419,146.523758,-64.401466,1027.629272,202.933624,245.836151,997.086792,148.141937,256.224396,1154.718384,108.942085,264.11969,1296.099731,86.186508
1546,12.883,74.243599,1205.91687,121.059387,84.083618,992.846375,154.130447,103.556328,1296.730713,101.045349,-60.245911,1316.870483,110.272781,104.034676,1069.978149,122.910294,-66.075668,1176.82959,153.055618,-62.679001,1030.384033,214.931808,246.240601,997.794678,158.249664,256.550873,1154.119263,114.525734,264.153625,1294.42395,87.916237
1547,12.891,74.302277,1205.261719,124.259407,84.396774,993.434631,163.53627,103.295502,1296.034302,102.326889,-60.509361,1316.172607,111.587822,104.061165,1069.644897,130.152542,-66.387955,1177.27063,158.754883,-60.95208,1033.405151,226.431412,246.773758,998.83606,168.30423,256.608307,1153.593628,119.402084,263.812592,1293.085815,89.244011
1548,12.9,74.107414,1204.560425,127.514038,84.58252,994.216064,173.838806,103.083351,1295.224487,103.862389,-60.595158,1315.337036,113.13308,104.064812,1069.314087,137.888916,-66.30278,1177.790405,164.695633,-59.037472,1037.065186,238.950424,247.18869,1000.277771,179.389008,256.73642,1153.050171,124.383324,263.677612,1291.910156,90.427071
1549,12.908,73.960976,1204.039062,130.452545,84.867058,995.066833,182.83754,102.812439,1294.546265,104.995789,-60.984196,1314.492432,114.700714,104.133804,1069.21582,144.675674,-66.293259,1178.145996,169.450546,-57.461376,1040.640869,249.419586,247.444412,1001.811523,189.116882,256.753387,1152.739136,128.334793,263.550262,1290.860962,91.628593
1550,12.916,73.851624,1203.382568,133.236252,85.036118,996.031311,191.469116,102.574547,1293.887939,106.062843,-61.241219,1313.713135,115.999062,104.300133,1069.102173,151.053253,-66.031921,1178.513184,173.86644,-55.903938,1044.299927,259.428589,247.666611,1003.527405,198.50827,256.775665,1152.514648,131.862686,263.18161,1289.546143,92.415054
1551,12.925,73.771606,1202.605835,136.343185,85.179031,997.523621,200.404282,102.361412,1293.028931,107.182076,-61.594757,1312.847412,117.518745,104.451202,1069.021973,157.876572,-65.857483,1178.834473,178.222748,-53.983154,1048.517578,270.274109,247.769638,1005.736938,208.581909,256.953064,1152.044556,135.514557,263.128571,1288.07312,93.364479
1552,12.933,73.645699,1201.935913,138.900101,85.300575,998.574768,208.440277,102.115318,1292.349121,108.018707,-61.708321,1312.016846,118.812561,104.501694,1069.201904,163.922287,-65.627693,1179.132568,181.894867,-52.52779,1052.61792,279.007141,247.755905,1007.853516,217.164978,257.107635,1151.533081,138.717041,262.902466,1286.853149,94.037407
1553,12.941,73.530029,1201.281738,141.436844,85.381226,999.920288,215.905823,102.000648,1291.571533,108.818909,-61.877213,1311.174683,120.025681,104.550674,1069.331177,169.877045,-65.508308,1179.418701,185.267899,-51.095528,1056.643555,287.218567,248.015076,1009.822021,225.066986,256.840942,1151.158447,141.424805,262.840302,1285.711792,94.606453
1554,12.949,73.452972,1200.697754,143.859344,85.672775,1001.26709,223.368134,101.869728,1290.774536,109.466942,-62.183529,1310.445801,121.16893,104.634163,1069.531372,175.545181,-65.597008,1179.555786,188.386139,-49.800961,1060.663208,294.623077,248.095306,1011.987915,232.61058,256.691864,1150.586914,144.129105,262.81778,1284.515259,95.179787
1555,12.958,73.292023,1199.959351,146.462433,85.856201,1002.905701,231.087402,101.722618,1289.919678,110.128036,-62.351089,1309.496094,122.376877,104.766716,1069.72998,181.580841,-65.820755,1179.714966,191.762695,-48.420918,1064.625,302.366913,248.364441,1014.502991,240.412643,256.551453,1149.856079,147.014023,262.549652,1282.928345,95.853333
1556,12.966,73.026382,1199.453613,148.856552,86.199081,1004.394043,237.602448,101.669556,1289.060547,110.511124,-62.363564,1308.650146,123.204529,104.863655,1070.082031,186.722672,-66.140923,1179.943359,194.619171,-47.500389,1067.888672,308.404663,248.557831,1016.769531,247.035095,256.376953,1149.283447,149.269791,262.291779,1281.443604,96.188927
1557,12.974,72.733406,1198.876587,151.022308,86.70536,1005.864258,243.889252,101.785942,1288.092773,111.030701,-62.539005,1307.870239,123.890953,104.884033,1070.528198,191.588547,-65.345123,1179.619385,197.100784,-46.9907,1070.599731,313.896057,248.934692,1019.010559,252.932343,256.164795,1148.766968,151.597412,262.174622,1280.281616,96.247688
1558,12.983,72.503906,1198.131592,153.431992,87.39209,1007.521851,250.672333,101.723091,1286.978394,111.190582,-62.737652,1306.851562,124.386658,104.933914,1070.831055,196.624619,-65.325378,1179.846436,200.220139,-46.72316,1073.839966,319.430115,249.426147,1021.268127,259.122681,255.815414,1147.954956,154.486343,261.887238,1278.832031,96.299515
1559,12.991,72.345207,1197.72229,155.396103,87.843269,1009.051575,256.222595,101.544922,1285.811279,111.484947,-62.943623,1305.774414,124.298454,105.104546,1071.310425,200.676315,-65.12014,1180.228638,202.727478,-46.207455,1076.223511,323.659393,250.016449,1022.978455,263.777069,255.614609,1147.38855,156.896561,261.775513,1277.493652,96.244041
1560,13,72.338234,1197.162354,157.498428,88.434311,1010.816101,262.137726,101.288887,1284.243042,111.589447,-63.071743,1304.52124,123.944031,105.502083,1071.820312,205.163452,-65.266441,1180.743408,205.400467,-45.96825,1078.633911,328.10553,250.719788,1024.757935,268.681763,255.54335,1147.008057,159.158676,261.660614,1276.076538,96.089088
1561,13.008,72.226997,1196.875977,158.918198,88.854095,1012.403015,266.804443,101.036064,1282.930542,111.396164,-63.027218,1303.277222,123.287949,105.855995,1071.912109,208.80629,-64.821976,1181.044556,207.487411,-45.744354,1080.316528,331.076477,251.23558,1026.176514,272.42981,255.482788,1146.890747,160.620193,261.430634,1274.762329,95.724197
1562,13.016,72.291084,1196.549316,160.358246,89.255814,1014.02771,271.178009,101.013657,1281.439941,111.071861,-63.035065,1302.108032,122.219933,106.191826,1072.429077,212.062637,-64.204422,1181.388428,209.299026,-45.874065,1081.685059,333.796814,251.642822,1027.39502,275.977509,255.576767,1146.630127,161.969391,261.451385,1273.407227,95.515358
1563,13.025,72.49968,1196.12561,161.816772,89.536713,1015.909912,275.583496,101.108139,1279.844849,110.582275,-63.023621,1300.595581,120.762962,106.613663,1072.824097,215.414078,-63.739464,1182.163818,211.246429,-46.366825,1083.194458,336.217499,252.155426,1028.523682,279.280792,255.725021,1146.309204,163.258362,263.41806,1272.74231,93.977608
1564,13.033,72.644753,1195.769165,162.76149,89.878769,1017.340332,279.075195,101.124374,1278.309204,109.741676,-63.149727,1299.415161,119.003304,106.908813,1073.269531,217.985901,-63.430874,1182.629883,212.402283,-47.110542,1084.124878,337.603149,252.570923,1029.409424,281.717621,255.860153,1146.146118,164.328705,261.654663,1270.81189,94.236794
1565,13.041,72.753426,1195.470581,163.427887,90.170555,1018.64325,282.536102,101.181076,1276.730347,108.811661,-63.047806,1298.066284,117.096817,107.103104,1073.624878,220.378098,-62.790752,1183.191284,213.345673,-48.170734,1084.819092,338.729248,252.99498,1029.986084,283.793488,256.078979,1145.887451,165.63121,263.282104,1270.036011,92.728348
1566,13.05,72.87204,1195.113892,163.928299,90.39959,1020.192017,285.796722,101.062843,1274.938965,107.149551,-63.152225,1296.664795,115.01506,107.411934,1074.017822,222.593018,-62.123817,1183.758057,213.9814,-49.415619,1085.45874,339.150116,253.098785,1030.40686,285.626404,256.114288,1145.546753,166.786133,263.139801,1268.719238,91.564629
1567,13.058,72.97596,1194.642822,163.934097,90.414436,1021.480652,288.317078,101.035225,1273.552002,105.821976,-63.316845,1295.276367,112.589905,107.631393,1074.418213,224.241623,-61.787785,1184.038574,214.061935,-50.883282,1085.819458,339.124542,253.291183,1030.585693,286.864868,256.117889,1145.186523,167.556854,263.22876,1267.683716,90.881653
1568,13.066,73.039391,1194.067749,163.532135,90.267166,1023.024231,290.259338,100.98542,1272.039551,104.161278,-63.357792,1294.029175,110.436127,107.503563,1074.775879,225.522949,-61.621483,1184.223877,213.800781,-52.074139,1086.084961,338.7612,253.246658,1030.688354,287.730042,256.088104,1144.869507,168.074539,263.300018,1266.172852,89.682266
1569,13.074,73.027451,1193.528076,162.746201,90.06826,1024.167603,291.833862,100.866913,1270.889648,102.683517,-63.742271,1292.989258,108.303307,107.318008,1075.045532,226.516281,-61.418697,1184.198242,213.154083,-53.60828,1086.031616,337.832825,253.185455,1030.585083,287.997528,255.890839,1144.596436,168.393677,263.453766,1265.127197,88.753616
1570,13.083,72.990097,1192.643433,161.559296,89.708389,1025.649658,293.573059,100.748779,1269.725464,100.279976,-63.767925,1291.641968,105.870163,106.926476,1075.267578,227.138901,-61.593079,1183.836304,211.949493,-55.441559,1086.028076,336.44516,252.83522,1030.215088,288.056122,255.582809,1144.348389,168.557663,263.344452,1263.60376,87.133705
1571,13.091,72.975891,1191.814209,160.2771,89.709686,1025.47876,295.713287,100.753807,1268.879517,98.336906,-63.982338,1290.627319,103.813927,106.543213,1075.395874,227.358429,-61.916328,1183.395386,210.691803,-56.685162,1085.696655,335.164459,252.439972,1029.725586,287.760315,255.31488,1144.075317,168.565948,263.163574,1262.504761,85.568008
1572,13.099,72.672707,1190.822632,158.610168,89.228836,1023.941406,298.786224,100.673012,1268.038452,96.163277,-64.293808,1289.692871,101.76017,106.058632,1075.529053,226.954544,-62.543198,1182.716187,208.978516,-58.251411,1085.479736,333.893738,252.029633,1029.089478,287.085876,255.071335,1143.670898,168.391617,262.760468,1264.101318,86.35228
1573,13.108,72.233841,1189.478516,156.487946,88.742722,1024.240723,298.956573,100.564995,1267.067017,93.778191,-64.253967,1288.677979,99.198151,105.683891,1075.534058,226.33136,-63.20224,1181.411133,206.579956,-60.08567,1084.967041,332.452972,251.5215,1028.196045,285.837524,254.830093,1142.958862,167.90477,263.16098,1262.652344,85.100906
1574,13.116,71.929192,1187.970215,154.371811,88.201584,1024.810303,298.572998,100.554253,1266.078979,91.618073,-64.596558,1287.804321,96.825653,105.390808,1075.383545,225.628494,-63.888058,1180.183716,204.010406,-61.419659,1084.288452,330.671844,251.072617,1027.132568,284.486725,254.65947,1142.296631,167.335983,263.708649,1261.82251,84.171852
1575,13.125,71.669304,1186.170654,151.707718,87.303406,1025.71106,298.16983,100.505714,1265.083252,89.2043,-64.494926,1286.823853,93.974548,104.862686,1075.040039,224.411667,-64.945709,1178.748901,200.923813,-62.772072,1083.321655,328.606628,250.464981,1025.848511,282.616333,254.183289,1141.484497,166.117065,264.287415,1260.415283,82.845161
1576,13.133,71.413773,1184.515137,149.157104,86.026001,1026.412476,297.626221,100.521896,1264.066406,86.982079,-64.776825,1285.915894,91.043076,104.445869,1074.394165,223.002609,-65.666748,1176.963745,197.353607,-63.150673,1082.075562,326.009796,249.730362,1024.687622,280.642273,253.767197,1140.95752,164.870361,263.9086221,1259.856739,81.59197043
1577,13.141,70.976898,1183.068359,146.216583,85.153069,1026.612183,296.299286,100.429802,1263.030151,84.293938,-64.946381,1285.255005,87.95594,104.116081,1073.813599,221.532959,-66.539162,1175.453613,193.684921,-64.246338,1081.195068,323.294891,248.949448,1023.300049,278.581818,253.507141,1140.125732,163.450958,263.6718779,1258.975125,80.16518231
1578,13.15,70.393265,1181.617554,142.668976,84.472801,1026.041016,293.725983,100.346268,1262.143921,81.401672,-65.187859,1284.321777,84.555099,103.400772,1073.236816,218.990387,-67.18924,1173.611816,189.191177,-65.74601,1080.151367,319.727753,248.015228,1021.882629,275.697083,253.008865,1139.286865,161.392166,263.218268,1258.086008,78.09567847
1579,13.158,69.913391,1180.117065,139.460739,83.674622,1025.280273,290.903412,100.078568,1261.35144,78.156792,-65.437233,1283.696899,81.226303,102.839928,1072.400391,216.610428,-67.824959,1172.062378,185.123459,-66.580833,1078.827515,315.915985,246.98674,1020.402405,272.945801,252.607468,1138.679688,159.333755,262.8528528,1257.442459,76.0265576
1580,13.166,69.255775,1178.906006,135.871429,82.520943,1024.441406,287.922455,99.828415,1260.715942,75.093758,-65.781059,1283.299927,78.041344,102.160789,1071.519409,213.692688,-68.645279,1170.283081,180.797195,-67.735962,1077.052246,311.612,245.985001,1018.955688,269.830902,252.06015,1137.863525,157.09491,262.3545972,1256.577406,73.77606395
1581,13.175,68.483543,1177.546631,131.557022,81.533508,1022.420166,283.553192,99.60321,1259.982788,71.468765,-66.011322,1282.567749,74.822617,101.299576,1070.524658,210.002396,-69.270004,1168.028687,175.746704,-68.921516,1074.959351,306.799072,244.75264,1017.416504,266.407379,251.318283,1136.96167,154.157715,261.6792322,1255.621528,70.82358679
1582,13.183,68.004234,1176.250854,127.5112,80.422997,1020.537964,279.422333,99.438675,1259.307617,68.162247,-66.716354,1282.008545,71.894371,100.582939,1069.44751,206.299667,-70.249649,1166.066162,171.298508,-70.202972,1072.865479,302.170502,243.664948,1016.260498,262.967255,250.457794,1136.119873,151.226929,260.8958787,1254.729306,67.87755198
1583,13.191,67.573975,1174.936035,123.378983,79.39077,1018.542664,274.941284,99.198044,1258.814209,64.883186,-67.157433,1281.597412,69.052719,100.007996,1068.128784,202.544022,-71.36409,1164.185791,166.735733,-71.99276,1070.642456,297.325836,242.806335,1014.84491,259.385315,249.710953,1135.216187,148.16153,260.2159856,1253.771487,64.79620379
1584,13.199,67.250038,1173.592041,119.075699,78.596474,1015.685059,269.684143,98.903984,1258.293091,61.54845,-67.419136,1281.227905,66.133682,99.333046,1066.80481,198.254807,-72.353752,1162.388794,161.948853,-73.355034,1067.915161,292.007385,242.14061,1013.440613,255.629059,249.142029,1134.273804,144.825699,259.6980607,1252.772653,61.44301654
1585,13.208,66.91758,1171.998657,113.854401,77.760414,1012.56311,263.057587,98.596313,1257.975708,58.202015,-67.782089,1281.077637,62.78447,98.640297,1065.551392,193.129211,-73.47245,1160.493042,156.51973,-74.768463,1064.927368,285.866608,241.396179,1012.103699,251.051926,248.760193,1133.057373,140.838303,259.350453,1251.483355,57.43487422
1586,13.216,66.638947,1170.675415,109.031837,76.897568,1009.492065,256.902802,98.217636,1257.687744,54.889347,-68.21006,1281.028687,59.819118,98.077164,1064.222778,188.155136,-74.140343,1158.974609,151.582748,-75.80513,1061.24292,279.466583,240.697708,1010.840515,246.680786,248.497055,1132.028442,137.066208,259.1109031,1250.392788,53.6431531
1587,13.224,66.46846,1169.513794,103.949402,77.176804,1005.215881,249.064621,98.360199,1257.618896,51.702663,-68.126205,1280.866089,56.676933,97.64666,1062.887695,183.053101,-74.318398,1157.635742,146.579498,-76.954109,1058.013794,273.125488,240.096512,1009.703064,242.339432,248.258606,1131.114014,132.924713,258.893829,1249.423584,49.48011
1588,13.233,66.450371,1168.335571,97.848991,76.692261,1001.592163,240.871399,98.525902,1257.641357,47.872234,-68.010864,1281.077271,52.889343,97.490112,1061.659912,176.809891,-75.331985,1156.69397,140.855499,-77.667603,1053.386719,264.745819,239.328354,1008.247009,237.042542,248.215988,1130.257568,128.258377,258.678528,1248.57373,46.488064
1589,13.241,66.527344,1167.465088,92.135658,76.073235,998.30481,233.327545,98.801994,1257.705811,44.425625,-67.85199,1281.482666,49.362015,97.412697,1060.405151,170.916199,-75.436401,1156.141968,135.845154,-77.698326,1049.097534,256.179871,238.952179,1007.073425,232.234131,248.358398,1129.489502,123.822289,257.107941,1252.136963,38.891483
