Format Version,1.23,Take Name,Take 2023-10-19 07.22.23 PM,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2023-10-19 07.22.23.895 下午,Capture Start Frame,2407046,Total Frames in Take,2373,Total Exported Frames,2373,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global,,,,,,,,
1851,15.425,-193.666519,1087.214111,-122.284248,-187.186783,1322.493896,-102.514442,-85.223778,1440.540527,-104.466087,110.588051,1225.41394,-24.191885,-296.510101,1212.964722,-120.836853,-123.241158,1135.247437,-108.05217,-100.503754,995.771362,-22.001755,-21.222233,1302.415771,-48.064327,22.303785,1104.177002,-25.119841,-70.113426,1258.079102,-79.952705
1852,15.433,-190.443985,1083.280396,-119.392654,-187.463409,1318.856445,-103.041763,-87.202187,1438.46167,-104.598038,113.407951,1227.886719,-25.706352,-295.078339,1207.650269,-121.216606,-120.509132,1132.842041,-105.919189,-95.044693,994.970947,-18.217226,-20.384972,1301.655518,-48.515553,27.138458,1104.208496,-25.527069,-69.494141,1256.217773,-78.473648
1853,15.441,-186.906174,1079.524902,-116.596382,-187.522583,1315.513306,-103.56205,-89.053261,1436.29541,-104.808182,116.421219,1229.789062,-27.181044,-293.475311,1202.242188,-121.521156,-118.036026,1130.858276,-104.288513,-89.561394,994.196838,-14.620269,-19.003851,1300.57312,-48.727844,31.654713,1104.747437,-26.249207,-68.848969,1254.832153,-77.314606
1854,15.449,-183.310837,1075.513672,-113.665382,-187.478271,1311.841553,-104.408279,-91.117554,1434.054565,-104.750145,119.459518,1232.109009,-28.71929,-291.533905,1196.345581,-121.63945,-115.331093,1128.335815,-102.481224,-83.383919,993.764038,-11.408544,-17.476263,1299.787476,-49.337067,36.8694,1105.410034,-26.909203,-68.083603,1253.174194,-75.95163
1855,15.458,-178.756622,1070.881104,-110.262077,-187.416809,1307.331177,-105.347977,-93.42263,1431.403198,-104.796379,123.166481,1234.786743,-30.549969,-289.105133,1189.418457,-121.551178,-111.77137,1125.549927,-100.103172,-75.70105,993.158203,-7.654602,-16.215359,1298.673462,-49.998367,42.775234,1106.352783,-27.835648,-66.863396,1251.150635,-74.368279
1856,15.466,-174.157516,1066.598755,-106.7854,-187.257706,1303.188599,-106.235168,-95.390099,1428.679932,-104.862373,126.525627,1237.599365,-32.210228,-286.068878,1182.664795,-121.914894,-107.930573,1122.759521,-97.501366,-68.319679,992.663269,-4.64092,-14.444615,1297.657959,-50.679699,48.393898,1107.096924,-28.730026,-65.670174,1249.262451,-72.851387
1857,15.474,-169.254333,1062.269531,-103.386635,-186.90593,1298.598999,-107.302917,-97.349892,1425.623535,-104.88636,130.01123,1240.217651,-33.879326,-282.996002,1175.534302,-121.905579,-103.711609,1119.594849,-94.434868,-60.266384,991.870422,-1.692949,-12.600167,1296.742554,-51.434959,54.204941,1107.720215,-29.402596,-64.273567,1247.065186,-71.175095
1858,15.483,-163.041428,1057.263672,-99.534027,-186.255768,1293.285034,-108.581139,-99.41481,1422.118164,-104.804535,134.014343,1243.530762,-35.866421,-278.984222,1167.075684,-122.032013,-98.985634,1116.203247,-91.164436,-50.576981,991.292175,1.414401,-10.173886,1295.612305,-52.125824,61.03931,1108.753784,-30.104815,-62.407566,1244.862183,-69.716774
1859,15.491,-157.106903,1052.737061,-95.852402,-184.931305,1287.919678,-109.641693,-101.299187,1418.6698,-104.880661,137.517273,1246.975098,-37.874062,-274.711517,1159.377808,-121.872467,-94.362846,1113.322266,-88.297791,-41.1805,991.073486,3.890407,-7.844435,1294.831299,-53.158367,67.349197,1110.099121,-30.787384,-60.337185,1242.658325,-68.120026
1860,15.5,-150.639603,1048.185181,-91.94986,-183.397842,1282.478027,-110.86898,-103.238243,1414.783936,-104.571388,141.148911,1250.260132,-39.837708,-269.80719,1151.344971,-121.892258,-89.117439,1110.341553,-85.451088,-31.066582,990.798889,6.27851,-5.16702,1294.094971,-54.142384,73.549644,1111.9104,-31.884081,-58.139713,1240.451538,-66.664352
1861,15.508,-143.840546,1043.589966,-88.034065,-181.774933,1276.962646,-112.007378,-105.110039,1410.881714,-104.469353,145.118866,1253.480957,-41.428082,-264.562317,1142.949219,-121.579124,-83.716011,1107.335693,-82.545341,-21.07151,990.661804,8.475607,-2.639643,1293.078857,-55.017654,79.948395,1113.953979,-32.757465,-55.636189,1238.045532,-65.151985
1862,15.516,-135.675552,1038.423584,-83.532204,-179.692261,1270.348511,-113.018654,-107.011017,1406.40625,-104.154594,149.368332,1257.468628,-43.720604,-257.80307,1133.369995,-120.88813,-77.418945,1104.001221,-79.25415,-8.99817,990.409912,10.681154,0.057514,1291.998535,-56.361889,86.963028,1116.443359,-34.121639,-52.61779,1235.544189,-63.734791
1863,15.525,-127.914085,1033.803955,-79.413429,-177.261246,1264.161133,-113.719437,-108.515228,1402.077148,-104.031776,153.357574,1261.209106,-45.540516,-251.162827,1124.824219,-120.060089,-70.929375,1100.33728,-75.908501,2.141179,990.366333,12.277924,2.907611,1290.98938,-57.393665,93.778923,1119.263916,-35.52504,-49.741768,1233.121338,-62.597797
1864,15.533,-119.686844,1029.202271,-75.01506,-174.637115,1257.969604,-113.839073,-109.711174,1397.625854,-103.88932,157.165344,1265.119141,-47.41861,-243.791016,1116.141479,-118.810577,-64.127991,1096.784424,-72.787636,13.365969,990.196594,13.933398,5.854144,1289.880737,-58.601017,100.39888,1122.206299,-36.473587,-46.159389,1230.950439,-61.698929
1865,15.541,-109.831894,1024.175171,-70.293724,-171.359604,1250.851318,-113.547577,-110.924385,1392.524292,-103.711624,161.680252,1269.707153,-49.580261,-234.734085,1106.411987,-117.042908,-56.451939,1093.679077,-70.116325,26.038424,990.514709,15.93259,9.553366,1288.761475,-59.661221,107.731483,1125.557007,-36.66098,-42.213833,1228.139893,-60.597691
1866,15.55,-100.338036,1019.896362,-66.153397,-168.040222,1244.379272,-112.658501,-111.792519,1387.834839,-103.472351,165.474426,1274.042725,-51.260406,-226.119293,1097.991211,-115.179138,-49.36483,1091.437012,-68.289742,38.594048,991.325073,16.082468,12.861918,1287.683716,-60.998821,114.45047,1128.662842,-36.430538,-38.004063,1225.92627,-59.87883
1867,15.558,-89.255638,1014.738586,-61.448761,-163.942169,1237.111084,-111.226746,-112.383446,1382.439209,-103.245476,169.890198,1279.242432,-53.239742,-216.187027,1088.418945,-112.367714,-41.144909,1089.187012,-66.158607,53.08897,992.418213,16.213058,16.521177,1286.886963,-62.599026,122.291992,1132.379517,-36.280899,-33.111271,1223.323242,-58.905598
1868,15.566,-78.753143,1010.708069,-57.704418,-159.986893,1230.632446,-109.375175,-112.509766,1377.590088,-103.095001,173.574127,1283.909302,-54.783131,-206.390503,1079.230957,-107.757401,-33.86684,1087.293823,-64.896355,66.352699,993.553345,15.980533,19.913614,1286.083862,-64.142387,129.627243,1135.943848,-36.377789,-28.428244,1221.320557,-58.272091
1869,15.574,-67.142281,1007.522095,-54.459015,-155.753754,1224.140869,-107.050751,-112.372185,1372.657715,-102.954872,177.328568,1288.716309,-56.256287,-196.441162,1071.860107,-105.203362,-26.175541,1085.890991,-64.541809,80.06385,994.957581,15.524197,23.37678,1285.543701,-65.692894,137.045273,1139.88623,-36.30027,-23.459951,1219.374756,-57.544525
1870,15.583,-53.355022,1004.143494,-51.305584,-150.621643,1216.867432,-104.04805,-112.130592,1367.210083,-102.854523,181.234695,1294.234253,-57.981789,-184.922424,1063.491211,-101.924614,-17.586617,1084.259399,-64.864891,95.8545,997.392456,14.461638,27.675186,1284.845215,-67.222954,145.441559,1144.776733,-36.143692,-17.720385,1217.113892,-56.847126
1871,15.591,-40.612053,1001.623535,-48.519367,-145.565552,1210.602783,-101.165604,-111.755196,1362.233887,-102.867035,184.620193,1299.305664,-59.341137,-174.503036,1056.160156,-98.452271,-9.301029,1083.077271,-65.290588,109.900452,1000.144592,13.433571,31.311415,1284.451294,-68.670624,152.845657,1149.796631,-36.01828,-12.593721,1215.360718,-56.370163
1872,15.599,-27.226183,999.585815,-45.852383,-140.339005,1204.332031,-97.783676,-111.416542,1357.280273,-102.824898,187.86792,1304.949951,-60.916477,-164.158463,1049.327515,-94.283379,0.617572,1082.182007,-66.372078,124.251633,1003.384827,12.214172,35.020748,1284.401123,-70.320129,160.216156,1155.235962,-36.167042,-6.867709,1213.860352,-55.877216
1873,15.608,-10.31952,1000.153198,-45.548767,-133.989563,1197.481567,-93.854233,-110.412872,1351.730835,-102.562859,191.22052,1311.586792,-62.502026,-152.361526,1041.814453,-89.657318,13.13883,1081.479858,-67.206169,140.365967,1007.592651,10.899222,39.27766,1284.291504,-72.209999,168.925293,1161.414917,-36.129894,-0.163956,1212.304077,-55.492653
1874,15.616,3.957255,999.736511,-44.626469,-128.121353,1191.712402,-90.236824,-109.186356,1346.572632,-102.309181,193.987411,1317.642822,-63.969978,-141.322433,1035.768555,-85.380478,25.09989,1081.100098,-68.262703,154.622726,1012.378906,9.234953,43.124084,1284.831421,-73.769844,176.736969,1167.178345,-36.075245,6.138089,1211.489258,-55.307995
1875,15.625,18.162735,999.589966,-43.892372,-121.985718,1186.269043,-86.613319,-107.598724,1341.218628,-101.568352,196.711472,1323.894043,-65.410133,-129.911438,1030.118774,-80.796326,37.469299,1080.898071,-68.934517,168.969498,1017.340881,7.670858,47.197491,1285.848267,-75.331612,184.39415,1173.41748,-36.394341,12.647366,1210.674194,-55.122021
1876,15.633,32.116432,1000.065063,-43.534935,-115.567123,1181.08728,-83.002373,-105.455322,1335.345093,-100.430077,199.206024,1330.382324,-66.938408,-118.297729,1024.849609,-75.848785,49.618336,1081.26709,-69.585686,183.07193,1023.234253,6.019875,51.347584,1286.953125,-77.050774,192.325027,1179.700562,-36.530216,19.275768,1210.204102,-54.847862
1877,15.641,48.141506,1001.110657,-43.276375,-107.875053,1175.496826,-79.270874,-103.010071,1329.295288,-99.557846,201.868332,1337.621704,-68.458267,-105.25705,1019.439941,-69.910431,63.168182,1082.404053,-69.880646,198.460327,1030.300049,4.00203,56.146999,1288.32666,-78.582573,201.082886,1186.773315,-36.666214,26.839787,1209.947998,-54.944489
1878,15.65,62.481525,1002.279541,-43.333359,-100.847771,1170.885742,-76.067352,-100.528175,1324.414673,-99.000946,203.985962,1344.123779,-69.887459,-93.281273,1015.138123,-64.544151,74.973473,1083.84436,-70.549629,212.091385,1037.262939,2.050123,60.328743,1289.685913,-79.933807,208.367859,1193.658325,-37.35593,33.821529,1209.94165,-54.737045
1879,15.658,76.767548,1004.131409,-43.427059,-93.557976,1166.682983,-73.223915,-97.785194,1319.878906,-98.582077,206.004898,1350.71521,-71.277786,-80.988159,1011.226746,-58.832726,86.570076,1085.891724,-71.263405,225.504227,1044.457153,0.262331,64.482712,1291.245972,-81.197182,215.537933,1200.669556,-37.840927,40.688145,1210.031494,-54.7495
1880,15.666,92.574921,1006.748535,-43.909203,-84.89772,1162.294067,-70.601128,-94.326126,1315.000366,-98.281807,208.01767,1358.049927,-72.74128,-66.633423,1007.656433,-52.205379,99.569611,1088.436523,-71.767174,240.101105,1053.049561,-1.817234,68.995811,1293.109009,-82.359673,223.306976,1208.614502,-38.716908,48.715412,1210.457397,-55.232567
1881,15.675,106.622162,1009.611511,-44.424023,-76.900742,1158.711914,-68.554977,-91.179588,1310.907227,-98.089134,209.605469,1364.67334,-73.992126,-53.65704,1004.867798,-46.031876,110.55471,1091.29541,-72.375404,253.014923,1060.9823,-3.174472,72.912613,1294.862915,-83.476585,230.110764,1215.829468,-39.687012,55.671848,1211.121216,-55.660843
1882,15.683,122.188248,1013.410217,-44.993481,-67.553535,1155.032593,-66.651543,-87.500214,1306.467163,-97.980904,210.928406,1372.489502,-75.998749,-38.728897,1002.503296,-39.256226,122.635063,1094.759644,-73.291214,266.622345,1070.28894,-4.791731,77.061813,1297.271973,-84.440109,237.833847,1223.878784,-40.672653,63.734547,1212.308594,-56.538818
1883,15.691,135.688232,1016.973999,-45.527275,-58.930771,1151.999023,-65.362381,-83.820251,1302.749878,-97.796654,211.83429,1379.116821,-77.340645,-25.024775,1000.982666,-33.358791,133.360886,1098.101318,-74.31546,278.470398,1078.805298,-6.132396,80.828148,1299.304565,-85.092743,244.37532,1231.076538,-42.107338,70.61702,1213.537964,-57.407726
1884,15.699,148.928696,1020.853638,-46.203712,-50.366638,1149.252197,-64.649689,-80.147812,1299.071899,-97.598633,212.963882,1385.175415,-78.357857,-11.406822,1000.052002,-27.678455,144.134415,1101.752808,-75.431107,289.903961,1087.544434,-7.37443,84.491409,1301.239136,-85.949814,250.756088,1238.438354,-43.611923,77.24939,1214.992798,-58.640358
1885,15.708,163.389954,1025.074707,-46.745884,-40.512558,1146.321411,-64.007729,-76.031403,1294.911011,-97.367264,214.068848,1391.653076,-79.37162,4.098693,999.972839,-21.588055,156.271149,1106.112793,-76.777931,302.529053,1097.301392,-8.274859,88.530533,1303.611572,-86.776283,257.279999,1246.484131,-45.197186,84.639664,1216.871338,-59.881523
1886,15.716,175.334625,1029.147583,-47.104145,-31.714462,1144.039307,-63.877941,-72.179932,1291.328247,-97.135216,214.780319,1397.358276,-80.176888,17.940987,1000.311401,-16.796507,166.669205,1110.079224,-77.845268,313.264832,1106.124512,-9.170415,91.936317,1305.861694,-87.514717,262.842041,1253.887817,-46.949154,91.115601,1218.600952,-60.993286
1887,15.724,187.608017,1034.05249,-48.181747,-22.751274,1141.933716,-63.913963,-68.30661,1287.992432,-96.928146,215.26683,1402.914307,-80.943436,31.741049,1001.308472,-12.544089,176.438873,1114.404297,-78.584503,323.534302,1115.116943,-10.095131,95.174332,1307.811523,-88.206253,268.253601,1261.265137,-48.412498,97.507614,1220.443726,-62.27639
1888,15.733,201.232071,1039.79541,-49.654682,-12.750856,1139.775757,-64.162697,-63.881577,1284.210083,-96.584167,215.66304,1409.041992,-81.793312,47.186569,1003.190369,-7.913448,187.19519,1119.134155,-79.826889,334.616394,1125.308716,-10.903609,98.613457,1309.885742,-88.704521,273.700928,1269.470703,-50.264526,104.558975,1222.641968,-63.689941
1889,15.741,213.147415,1045.005127,-51.102295,-4.007169,1138.098145,-64.39537,-59.841782,1280.812988,-96.273262,215.775696,1414.313843,-82.577515,60.942574,1004.973999,-4.879941,196.177094,1123.720093,-81.261559,343.789642,1134.37561,-11.957677,101.653839,1311.619751,-89.124336,278.36441,1276.821899,-51.933369,110.750076,1224.565063,-65.042526
1890,15.75,224.502686,1050.486328,-52.843204,4.650436,1136.585327,-64.72831,-55.700169,1277.572876,-95.786888,215.958801,1419.462646,-83.20153,74.540421,1006.893982,-2.68469,205.077179,1128.335449,-82.57724,352.392395,1143.504272,-12.911261,104.716248,1313.349243,-89.565178,282.725922,1284.104858,-53.705837,116.82209,1226.812866,-66.337875
1891,15.758,235.450348,1055.874634,-54.766068,12.98227,1135.252075,-65.117531,-51.567055,1274.423462,-95.325081,215.92099,1424.35376,-83.913643,87.774216,1009.175659,-1.009748,214.033585,1132.947266,-84.033981,360.714508,1152.695435,-14.105556,107.853333,1315.053589,-89.970612,286.894714,1291.142944,-55.245129,122.603081,1229.122925,-67.63588
1892,15.766,247.307419,1062.016235,-56.807087,22.226625,1133.920654,-65.634064,-46.911034,1271.036621,-94.87339,215.960373,1429.558838,-84.77449,102.093964,1011.210449,0.40491,223.486526,1138.551025,-86.024719,369.365448,1162.953735,-15.630742,111.123222,1317.040894,-90.235931,291.205963,1298.69458,-56.727757,128.938492,1231.418457,-68.941536
1893,15.775,257.361542,1067.358154,-58.92625,30.186415,1132.902588,-66.163673,-42.785027,1268.192627,-94.470383,216.031647,1434.006348,-85.408485,114.626511,1013.04364,1.02196,231.622223,1143.307617,-87.83287,376.688965,1171.598267,-17.053789,113.74984,1318.904663,-90.801842,294.677979,1305.138916,-57.63797,134.385849,1233.584351,-70.35907
1894,15.783,267.158661,1072.692017,-61.037094,37.884415,1132.305908,-66.532745,-38.861916,1265.490234,-94.21611,216.027069,1438.138916,-86.047256,126.04615,1015.35437,0.327077,239.447708,1147.868774,-89.753616,383.447632,1179.981567,-18.478199,116.361206,1320.810303,-91.173065,297.821777,1311.285034,-58.884617,139.486786,1235.795288,-71.695938
1895,15.791,277.516571,1078.653564,-63.86076,46.416355,1131.752075,-67.073723,-34.561401,1262.787231,-93.522713,216.149353,1442.476562,-86.921638,138.479614,1017.667297,-1.180739,247.481628,1153.040161,-91.885445,390.52533,1188.950928,-19.949837,119.136475,1322.836914,-91.394371,301.247467,1317.818359,-59.938156,144.664001,1238.113403,-73.321854
1896,15.8,286.192749,1083.696045,-66.637627,53.897972,1131.385742,-67.505928,-30.683638,1260.154175,-93.113968,216.200668,1445.952271,-87.494743,148.956985,1019.456055,-2.931234,254.288376,1157.648682,-93.683029,396.306732,1196.584595,-21.652277,121.372902,1324.641235,-91.791,303.97464,1323.232422,-60.77393,148.902023,1240.075317,-74.545883
1897,15.808,295.363831,1089.241333,-69.781151,61.924362,1131.18689,-67.984116,-26.160292,1257.46875,-92.555267,216.391739,1449.543579,-88.253815,160.116104,1021.333923,-5.384179,261.410675,1162.468994,-95.903557,402.334869,1204.721924,-23.777609,123.583763,1326.466064,-91.97641,306.766144,1328.870361,-61.570713,153.330582,1242.200684,-76.252144
1898,15.816,302.552765,1094.114624,-72.918999,68.509232,1131.255005,-68.338669,-22.328186,1255.170654,-92.20916,216.515427,1452.634644,-88.891624,169.332108,1022.560364,-7.957104,267.311707,1166.548706,-97.742035,407.538666,1211.14209,-25.526836,125.381691,1327.904053,-92.336479,308.98996,1333.684814,-61.99379,157.193298,1244.058838,-77.846855
1899,15.824,309.028564,1099.140259,-76.445175,74.796204,1131.22937,-68.748161,-19.086437,1253.195801,-91.807259,216.715775,1455.45813,-89.474922,177.830292,1023.753296,-10.864307,272.714386,1170.532227,-100.122437,412.037231,1217.372192,-27.536333,126.877098,1329.262695,-92.743706,311.048981,1337.97229,-62.380524,161.039642,1245.849854,-79.524803
1900,15.833,316.203979,1103.942749,-80.155983,81.436646,1131.349854,-68.955704,-15.290451,1250.785889,-91.205566,216.818954,1458.286377,-90.202225,187.052521,1024.683105,-14.512298,278.315002,1174.343506,-102.38147,416.591675,1224.038086,-29.834536,128.587601,1330.613037,-93.002922,312.855316,1342.505615,-62.922955,165.536911,1247.773926,-81.316071
1901,15.841,321.87677,1107.713135,-83.34639,86.997078,1131.237061,-69.13279,-11.817905,1248.588867,-90.64653,216.815369,1460.462158,-90.527267,194.617783,1025.378052,-18.030504,283.137665,1177.51001,-104.784035,420.368652,1229.125977,-31.816643,130.002792,1331.610596,-93.231796,314.584351,1345.967529,-63.031509,168.614792,1249.228271,-82.694176
1902,15.849,327.047882,1111.314453,-86.336815,91.997459,1131.216309,-69.308838,-8.744471,1246.974609,-90.404205,216.921204,1462.15686,-90.90744,201.536163,1025.852661,-21.65099,287.055939,1180.501587,-106.825546,423.704407,1233.707031,-33.547256,131.338058,1332.345581,-93.57946,315.9198,1349.154175,-63.253372,171.152664,1250.550415,-84.043724
1903,15.858,332.90976,1114.444214,-89.208473,97.059448,1131.172119,-69.484329,-5.263564,1244.918823,-89.68026,216.917343,1463.764526,-91.0159,208.473663,1026.060913,-26.136766,291.049042,1183.605957,-109.260941,427.123138,1238.335815,-35.447838,132.89209,1333.1073,-93.847717,317.167236,1352.189697,-63.490726,173.88768,1251.706177,-85.773323
